Time (ns)	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
0.85	63.569661801908026	25.853764953609186	-39.84909468284193	-31.591548542494163	-61.74359694735193	1.0559212406129774	-15.248637989954423	-2.243831063191727	-14.001085652829564	25.403898853395923	10.985892264827015	-2.804568088226678	-19.045776118982616	-28.37171298558643	2.149895115102439	24.861200842663557	11.001092571245923	3.1917144561759203	-1.9294967429425407	5.415464535108673
0.9	59.887305034924736	25.447856912530813	-46.131726261762175	-37.857520451060935	-63.090179171717025	2.144778298708371	-13.33653389404594	-3.399547380086063	-10.975579280412385	23.228089799146126	11.635778494377828	-4.134836260448057	-27.729431922695447	-29.28158361022383	3.7233795823035103	16.947147211818884	13.026555021960943	3.7255857398403873	-6.967244448239217	6.592021252567354
0.95	67.30261451666333	27.284323715920724	-45.22604312575756	-40.635894149636485	-53.60647380603066	6.30266108068215	-10.72442053754755	0.0342272854331761	-8.802108414050275	24.950924240270712	8.022952642450713	-6.8800455716385445	-21.598545810464024	-26.656773361579397	10.706464348223891	25.406842266663624	7.973986640290729	4.36609554319274	3.1638531061518664	5.605002373708885
1.0	64.48136133260998	28.497102592065016	-45.32798136203601	-36.52985402256419	-63.73898750883073	3.384473627125682	-10.003051073325805	-4.715954550313095	-10.641707287358315	30.00109723423607	9.842036947125154	-4.27351302884094	-8.323414945816356	-25.513657527074606	1.2835450431437123	23.03617313105348	8.743865865366608	-0.7315979770295571	-1.9914098429568616	9.926761631366766
1.05	66.22949817098086	28.325697634007987	-45.2629292804112	-32.99194754529844	-61.91035333289297	1.6815663478219351	-12.158505187995454	3.953786349655269	-11.685450920887599	28.57027148023572	5.03063012515616	-6.446413259254255	-13.688582618673896	-31.363805726521587	12.75449836698657	24.353529038548555	6.85059622917594	-1.2513220405410603	-0.8051677494398659	6.203740610092263
1.1	64.06180256709754	21.502451403473902	-49.88280993217776	-33.78615214811691	-65.17896366638982	5.556756331280344	-18.126523127276243	-4.514255784287391	-8.257728702837312	21.574727291381148	8.466543538541067	-8.321352783221096	-17.811901238702777	-29.561409498508663	3.2902503165231645	17.326218843937173	10.506654117464567	1.161459190250135	2.138658863145036	5.360466882200919
1.15	67.38441359544854	25.80062058034085	-53.40710082987137	-35.42685067789278	-61.15861404931276	2.9377186643881648	-17.245263539489617	-2.3666443026985173	3.95624541999492	24.889008554999958	11.912007375461902	-11.919300857475644	-14.61742945409222	-34.25138232275487	10.546281280099137	13.875405856349374	7.285792322614149	-0.6655944891422445	-2.631017984703826	5.93049958003783
1.2	66.14282453091202	24.707154818484728	-49.096134123241924	-33.66354586285998	-57.78893839288964	3.479764880284144	-19.199111415015864	-1.7160647545146313	-3.33976266919776	29.45272452206815	10.702394124912932	-10.005059818294615	-11.147151368521172	-35.54487232056882	5.0737862031741425	16.523189464985407	7.835679886167146	0.6274857128593014	1.5354384183561638	2.7284821666383285
1.25	55.916450194793754	27.88538293284953	-45.470295761378694	-23.069955915652905	-70.04419285009541	-0.14324004605983764	-17.156545587997552	-5.922805425677426	-12.298834221156147	18.536063101005364	9.36088620977601	-10.563305680039663	-10.2625479541555	-30.49078744262829	8.800795232662525	18.89815175865851	5.527994048211976	-6.361829131999484	3.010206291026619	4.860826856861995
1.3	62.178287686191084	28.290090085687233	-48.947392685587026	-19.14174572837239	-76.64526314555457	-10.860468805715719	-22.994556299132487	-6.673518745380163	-7.318632309614907	16.760320765668705	13.75897483602652	-2.84898689813394	-4.143974537055212	-27.352409531768735	5.218440258593146	20.280088085530306	3.8807662720942133	-9.422892107314068	-1.241512770409511	0.06525011461809505
1.35	69.7231136112227	33.71863829111727	-45.67239774008672	-17.737449377373416	-61.21921996327265	-1.0826166729654698	-19.742831782234116	10.571119628746677	-2.111442396291641	17.894295776980986	13.364315940335263	-5.220193246536843	-13.673267926319635	-31.362535563698543	8.87901227531678	19.8968394777371	3.0811948762194326	-9.88941560826121	-5.637372885677494	-0.19940646674845275
1.4	80.43867375436767	40.333809931251196	-45.43475214207453	-14.515103463802719	-53.96548109928635	-3.2128032717005417	-26.441669833725403	16.346469934214436	-5.710204070354703	21.61135306284568	13.743141790997786	-3.0284430458836615	-6.123173372959275	-28.950335521406743	7.190062523288101	20.411396750619716	1.825025829431216	-14.201817550325146	-4.97501172094929	2.0446184870671
1.45	86.52137280122062	39.04860804896154	-39.95846679594141	-12.470006453757948	-52.090625680219354	2.1437323361314045	-26.836734357951848	12.553500256106778	-4.264377059027415	30.042838547857517	12.944608601182056	0.7872210373266455	-10.706676181175034	-26.7672730179289	2.9092715946638963	7.873393162907564	7.189901759476562	-14.658766180858763	-3.857011288794034	3.892359435335443
1.5	75.90027961585183	39.079855484421294	-41.97292891124083	-6.993473199050397	-54.90940545091201	-3.6003647589806853	-33.24657579143682	9.467229203589866	0.9536237426152315	22.307595093195104	15.08819383573836	3.987013052588022	-7.198419543290682	-26.303085133522657	4.492153679403158	14.534226048925458	-3.352692497529563	-13.508861494077738	-4.395127628570359	11.343272175531904
1.55	76.50576229048389	36.83317785437618	-38.056180094514275	-9.907688213190088	-49.70929923192569	0.5611245902647836	-31.502058233805712	13.505620771985827	-0.4179018836112896	24.265899327338754	12.326739635032904	3.662796387532557	-6.849518144377668	-28.905038934905303	10.062142328123352	18.802763363482683	-0.08223308324746037	-12.875868834121679	-3.0382555804497597	4.514616222471561
1.6	79.73903135868116	40.42165505188632	-52.78478009631503	-4.031847985956533	-50.15550610391277	-8.355083517853005	-32.29436517815776	13.348605623801141	1.1376417084190675	23.195102090287133	19.849159091559383	3.6144611646191676	-9.812805656886741	-25.21592247401305	5.5687413005543815	10.492839967312621	-4.032245128063481	-14.680024355351154	-1.8844573317522086	8.760604253715693
1.65	83.50856061449593	38.771561112445426	-45.47281421084191	-9.867658470372698	-54.505259457271656	1.2172704402790306	-33.748485670013956	12.868442904220927	-6.478961672825414	26.510778678219094	19.599468181368685	1.0887382180921554	-13.423151873570411	-26.21919780338651	9.398937150067992	7.120954941665502	5.362871215586149	-13.036629698850039	-4.601842369008293	9.762975630690653
1.7	78.68651188492966	36.54941776450128	-51.04947761153353	-10.12626765885942	-56.10530594597557	-2.5256990109636894	-34.414652542669565	13.064374714163286	-6.496469514007019	28.93914074475906	18.35172597194555	5.554606202211937	-14.602618207583996	-29.77952947114269	10.473023481033007	8.306785573337782	-0.8148207576532887	-10.095042588612325	3.068043270393771	9.95420986487593
1.75	81.45117522926185	39.14470438598107	-51.76181635685053	-18.033535805562128	-55.03679575719346	4.519987625004453	-31.16633990682112	12.08748249876354	-12.025836292695548	24.845711731907308	15.447074659369022	-0.45829291055068283	-18.50900206384004	-28.997328960707303	6.811683835596151	16.40091667007616	8.018982551487401	-10.793677602886966	-5.594263114123748	9.401930595949858
1.8	83.87963854003104	36.589410007970045	-48.414492801597675	-22.32576806373141	-48.64653875657994	14.057672427837005	-35.69554382006057	14.149766780742526	-2.878854788638461	32.70464408484745	11.993889512578766	-2.239797797932714	-18.399318461138712	-32.97521315968976	10.868771413671192	5.228890499402702	8.429906736105792	-5.6787974615622	-4.819172087724494	7.057309774598734
1.85	79.01295184317138	37.2893094680782	-48.21975284102085	-17.855405012723217	-50.492916902446694	3.9799748100614316	-33.2732877719174	19.076910306734238	-6.3485884067519365	24.13355492200872	13.171537960355217	0.464794376332725	-13.70526088595525	-32.49585776764425	7.361176065182951	12.62405063356934	4.165464303347339	-11.821438714797656	-4.942006057662347	6.631502032304462
1.9	85.4888881233302	46.77174643342652	-39.21569758339778	-5.34801786118047	-44.95294367778777	4.500125195218154	-44.740736828810576	17.11513255011613	-1.7191168620133421	32.370890992763606	16.05358605568066	4.550105249591646	-13.238998644350799	-34.213323995475115	0.5925488859398014	16.474853876426597	3.3408667550706728	-15.643910181551933	-3.480859615416752	13.868475961920188
1.95	88.7507379585264	41.69665559476824	-40.43809041593303	-5.737082638270332	-45.82739605846721	6.389921266914906	-44.914659856463444	18.59602760917229	-2.219937711402091	25.67881983910799	11.402808828643247	5.132973730370896	-15.418204790738686	-37.8088895387704	10.204025245496206	5.196834172010734	8.37835206442527	-10.616036561625318	-6.55210731710731	6.413569485995322
2.0	79.80786508746723	37.35963103709602	-52.658112093554706	-14.00042906291004	-54.95709225396299	3.6366506367466283	-44.015052081297384	-1.153073636607405	-11.691280611450695	20.335643236937507	16.24600944432673	1.084250471358748	-15.459137360480852	-31.15347057656205	6.139104131849586	3.352502966420735	9.508812280274373	-9.963111691355572	-3.551320325444209	4.6498351620030345
2.05	88.94358478795701	45.95604827817742	-51.98651701919337	-4.769831973702136	-45.3353955051563	-2.8230401834434	-42.569032003775014	14.606226188475945	-3.559418870019816	28.67924060129954	18.39543169026766	5.947831242347348	-9.586566595760539	-29.117696089859102	4.433584451284231	5.244682518942549	-0.48463887307154674	-15.08626944287317	1.9424049490917712	6.50897820071327
2.1	81.69396078412623	39.42968288069927	-48.99103140547569	-10.852325160737445	-51.369634502686985	4.002943308177758	-35.86248286648254	4.224432138587648	-9.670367079869918	25.11403780740802	14.814237025879152	5.519488587085684	-10.987268237579444	-29.761953737630655	-1.275267919720929	-0.8547757083064069	6.277818381579908	-10.545231021574285	0.9172133984162913	5.642823226569687
2.15	83.71760426998705	41.019235886715656	-48.556060642835696	-9.548862017275752	-50.87453824027767	4.417769672884598	-37.53525775264463	9.333723506134103	-10.431099841397206	21.237447321567107	16.076459396672217	1.0440192142423856	-10.103317733421045	-27.644439246226785	-1.9249181413936112	-3.7473205072348343	3.546665436828843	-13.735714886610264	-0.5938882908419161	6.821890913418189
2.2	87.1124117866992	45.218289286331114	-48.127720455335634	-7.011681337572206	-48.32502932503844	2.3186152059805734	-33.940132193179856	14.732847854176319	-8.280685744200056	23.342954696666542	10.920653687769283	1.6282150163054814	-7.22429536156046	-29.047650477212553	2.6729222183452186	-0.3750398087333304	2.1449690723330157	-17.516015905912084	1.8561108340104617	6.217614686225384
2.25	85.98140109526715	45.35807849934898	-54.214050339466816	-17.132106466265906	-46.54024792354721	4.47693095701536	-31.992619901156555	13.452027723882063	-5.0588100575923125	21.65951254504531	11.91267108603255	-2.4270702750578117	-13.471734186702315	-29.321196117945377	6.437746948899261	-2.99874597671758	1.960158842940364	-13.485399409246986	1.963473615012875	7.299655338006742
2.3	79.816548089386	42.93558258624661	-46.385767449360266	-0.6723087008735089	-51.04566292222955	2.9930578370859267	-37.04262907628476	11.539169754652614	-0.8839138108773597	20.388703050893568	6.265512926497328	-3.0562382607613943	-8.657656381959452	-25.028884004356144	4.318166344102821	-1.2190815294447437	-0.903613438476153	-12.587513327902798	7.168753151355742	6.418612940944961
2.35	77.73430864130064	47.56524767727698	-47.49994906844087	-6.5784762499764815	-52.97495620811173	3.216542642475087	-37.16896986679997	10.810272256862035	-2.5806543943098776	13.371159014179744	13.858999344927064	-0.6114479243005821	-3.0113517598323822	-24.16121241179859	1.2537476752114363	-6.418653219647333	-0.4006199088966427	-14.28431900435464	8.379763578901239	11.73995116295939
2.4	80.06171416656129	41.54249770373736	-45.977632011588156	-4.241349048963103	-42.5635174173249	11.884944891892495	-38.84297699594177	19.890045924814796	5.076878885404051	16.332872262824925	4.9837850352115804	-6.279275359365655	-10.748069877554617	-30.26164216802679	6.132269582228866	-8.363030462182987	3.0932717246759127	-9.580066529443094	7.859788844413867	8.5500509066551
2.45	84.29618134112154	41.5260666591812	-47.47834880976456	-8.823488828306642	-45.91619966281301	6.167765388160949	-36.115836119106675	21.210942136080906	6.757300909055947	16.69383826495455	6.666349921804288	-1.4857377352263224	-7.376324659895807	-28.343080900487184	3.8980382916727168	-3.6440682585874393	3.5679897801738107	-13.05663289570541	1.6187113415464123	3.973434671469292
2.5	79.51592398672248	41.21106903956886	-47.84118004290764	-14.251893000817386	-38.98122564245511	7.097657570603674	-30.80486077157176	17.63260449857472	8.95873812298909	20.297262797611534	5.037225097265267	-3.300013570316916	-1.8865490069793975	-29.886585304274902	-0.4974165272537805	1.1942791735511493	-0.813721492260943	-12.494906462394727	9.857587203371466	9.518231239609527
2.55	80.52869898105436	36.775170192358665	-52.31785513295109	-13.497346327751451	-35.92452509477485	2.8622471831583534	-33.2411859243644	17.76289958347845	17.282365455075507	17.375650280022782	2.962540492388558	-1.4508503174236673	-1.882470789275885	-25.352967207358077	-3.4169760111255676	-2.522360382487413	0.09844065386876388	-6.9885508644013505	4.839271161060871	6.941684915663899
2.6	74.93795697459288	35.75676730446582	-54.12274443055899	-12.643085957816316	-50.825202802645485	1.4295492027635768	-34.198130394058985	12.458110376648126	14.009054204455138	12.726680392088367	-1.4049388915677548	-1.8991243282371548	3.4442866605911155	-24.068270152953524	-3.146301418575748	-4.385796695144249	-3.4012223420131584	-11.498186324211243	5.227955224260561	6.667915369780495
2.65	76.41140285081012	38.591160559092415	-58.559965932939804	-4.675978695099399	-51.317985022761356	-3.014108127046995	-33.13930666997208	9.699764745145794	6.3247443441019024	17.72447164169968	1.3797244114973855	-4.328140233431009	-1.4283268706153271	-24.48165545488934	2.749091529067183	-2.1404701458689464	-2.083835953515656	-9.347575471449847	5.468550630905468	2.89081975207288
2.7	76.59752250396274	41.151853412608055	-53.905195172685616	-10.56068021037382	-52.565720292619666	4.654104474542047	-30.341032775817123	11.63862330957567	7.2100172959209265	17.63393091227931	3.6771189476193795	-3.730504848283918	-1.118518065594956	-25.200233884667075	-2.3598468782196598	0.10952318847255049	-1.1749366908956955	-9.898743371002462	7.193847608121697	7.118061079811007
2.75	78.4793971791618	43.022402510438596	-51.9310461309507	-18.208270462507258	-53.54969643454047	5.755475698522639	-29.706236009206417	10.848257364084423	16.552114054882313	18.63225472900584	1.1661258572177688	-2.9446495921167655	0.45134165284053995	-21.335393794152402	-0.8213527616255134	-1.037620743069589	-2.7821893520696372	-6.5219646106916525	10.712738980199134	6.545206253529725
2.8	83.03839793545046	46.42437249041897	-49.74000001742238	-16.233649657436544	-45.5150400465419	3.77928526231226	-30.405369855595918	13.998002564513042	12.499155464401126	21.423191074313902	7.473661035285235	-6.862676618107207	2.801793635669532	-21.945640043541168	-5.722970524723471	2.7616819881219747	-1.2533448731906685	-11.36046789956465	8.928888474594498	8.302964394361766
2.85	81.99184659204805	47.577834936645296	-48.467687715825434	-15.971790462759063	-44.69994862303712	0.75577198977304	-26.85684380769825	13.028054659989728	4.1520526317351845	15.92024779510111	4.506507271531809	-7.456873077879916	2.079581340030189	-20.779581395319507	-1.8932262165262492	12.479026347550885	-4.249554667534385	-11.72505346983289	6.4954692020968	5.312737499328959
2.9	84.0315213869375	45.819853835741604	-47.643937541836884	-16.058160556555855	-43.410725893089605	6.421565118736423	-28.655919581938857	19.687846212599254	7.592046097221987	21.697415128144822	0.7012211482978212	-1.4809331255763258	2.610049154304182	-22.39277567203326	-2.5685063094599894	8.86357070826342	-4.894890607137485	-9.35195757348088	7.773460889582408	4.609618170822686
2.95	83.16402631107522	37.13846572381734	-42.94458684616979	-19.54383070627256	-47.384290502784225	8.028510421983265	-27.421049212902318	16.30074485423104	22.956292568109852	19.62902222498372	-0.45574165187613236	-2.7458201986126443	4.582263998235041	-22.027291018957104	-10.272472172243841	4.274419545681543	-3.241568846865857	-7.249825118387852	4.60867874843431	9.240188459607584
3.0	82.87822748119797	35.41077670039451	-47.456602532856785	-14.798768796968556	-43.558979374412786	11.130825813400511	-22.88738500495383	12.056952808648335	9.342842444949845	20.303076101358428	-4.209736904604195	-2.691214877529096	1.0546437794133598	-20.76649372102929	-5.600318254403842	-0.9454304306446725	-1.8995089303049157	-6.7138444510759605	10.33158418330084	-0.3406047531235834
3.05	85.68610008534124	32.93770631266	-43.665148778759004	-15.54336145152017	-46.839613412632545	9.775452678615054	-18.32150337507552	9.138145809128064	-1.213076148984622	20.37838904044004	-3.347115087931344	-1.016137539977373	1.9865185738264397	-19.76015711828676	-10.486886128942011	8.029543242962184	-3.5829179133436266	-6.398663841710153	11.971905883888713	-0.701080105159611
3.1	79.95348900843693	35.624500661789625	-42.01538732193888	-28.5180316725139	-45.902740230301724	7.929016390898458	-20.620246744580403	12.051121174494908	13.658909636079661	19.632959473270727	-0.0562249982663543	-11.36940636242972	0.24006263615422713	-26.01331050012787	-8.764146449611463	10.599382703509473	-4.192700889713599	-7.5988682347781	5.384345797153109	-0.9645685515027469
3.15	84.51109156227383	41.08552874579072	-32.123915802709156	-18.39159342403726	-44.51836244631412	8.094304474808816	-19.224191302500074	18.732755117944762	6.120840740862739	22.23843159946436	2.8939969556285057	-0.9443058553358117	3.4307237648720244	-23.128528146497377	-6.104035735520512	12.22192757923442	-6.738634876883466	-8.35488056493168	6.5578727300007635	5.910203126069121
3.2	76.82981008458147	35.713848923437084	-31.17571874805132	-19.54316725464199	-52.8819552915046	9.074789564543131	-20.668422717379073	23.465505149025088	6.3200023120229325	14.336845144683252	5.094015508672879	-4.670708951366102	11.020123631686706	-28.27707474538219	-2.1271918392966813	4.591686332392863	-7.59800305808482	-12.08336604680672	-0.8682304742822806	3.1760576662044535
3.25	81.31430407010075	29.609069736222335	-27.029435250292487	-23.623582819498434	-49.46658997599448	10.891046286347954	-8.219675252640515	25.529387066782228	9.976990600129827	16.732301954214048	0.6622960050107662	-2.9494951778364324	8.45640278020596	-26.253981850371222	-11.460652163090352	5.258984646092404	-5.0963289073130715	-12.337392260857431	-1.0701469455573966	7.8304540211365925
3.3	81.03988691724268	29.095249673391667	-29.923874478986402	-22.016160820044192	-53.80905511344006	10.513813962808271	-10.101562327484013	26.906903515242288	9.015371627480508	20.078771891136263	1.6334227615161834	-4.956755222316199	13.17776047453023	-29.417087743283346	-0.9995820347197144	10.251076813410684	-4.9323493440241135	-8.72684984529429	-0.9878645173166922	3.5792443456088336
3.35	83.3538455151244	30.253953551947955	-27.486817679130322	-17.126704040960036	-53.56160916445302	6.351083659488223	-8.427398862280768	28.117927406541728	12.069244626407713	17.540953510962375	4.597190469333086	-1.9124010311714243	12.396339258806597	-22.372037706298716	-12.295899225807549	3.3119963579158593	-3.6168298942201744	-11.403330829539886	-1.269816669222884	4.911698934718151
3.4	80.43205047942084	26.659334986862973	-35.71647798827221	-33.64161249495714	-53.680799897684956	7.555021649344087	-13.072317642069054	20.033996443533905	13.625108156871688	12.753266714619155	-2.6778985697197104	-9.890679782549798	8.50146343080678	-29.439669491845276	-7.851413984028825	1.7184150658765243	-4.636495378671373	-5.89536824543068	-6.875448771188437	3.88698848590274
3.45	79.96078489634978	24.343295731705474	-27.700918153851386	-19.37952857883181	-55.38346997345648	14.005759734922183	-12.932895406708083	17.43261793592909	11.89879087413955	13.003478906028299	-2.033768326098529	1.2636334112821634	2.992267073626373	-23.42345124338495	-14.865875854063223	-2.8214304273985	-3.465194533034306	-7.263260726374116	2.3308985337839845	6.074035961572194
3.5	79.61000993749273	20.432958689196987	-41.76827548889396	-29.12304135833692	-60.19114901360378	7.858708240094291	-10.543603973737847	7.933135400088729	7.393072706223994	4.206955822698549	-0.4263865148240371	-5.65415209596812	6.964128099229328	-27.954483834415175	-18.29350575476578	-2.9902584101279217	-4.448664574472461	-5.14600369760109	0.3109516374005987	3.4505069347798134
3.55	77.43692161817256	29.48162110523934	-43.93130238654997	-20.829442665681995	-66.18792021396267	-3.942728906727217	-17.475027136297065	8.016854729372321	2.134027144806125	4.109354120577354	1.4005035371255157	2.8928802736460306	7.372481384604261	-24.672907202955844	-9.24388005756686	0.10055210424913275	-10.381948954360219	-11.397263542686485	-0.3689107883645022	-0.7870350794568401
3.6	82.86623109499344	28.10289937288407	-41.89361134638018	-29.17152485730846	-55.4545917152806	8.265313802617046	-13.343812745047625	9.83530312807617	-2.08145885404384	5.6119602204949235	1.464507820490222	-2.3455824029425427	6.329623239772268	-26.754175529835315	-8.771314454377638	6.00768200630806	-4.46985218760794	-9.05140636383317	1.4736086572761584	0.9837409015623872
3.65	80.83400074083181	27.486334362083216	-39.58812198329959	-33.01724784316342	-52.460295312254395	12.190437512305646	-7.473494451706831	12.786957163746715	-3.5688409954190807	8.813065202565916	-1.8648309557004918	-10.433971234836983	4.0007030449271035	-27.188960386883426	-4.008925084793116	10.522107960358452	-3.1366837461427757	-7.662884711437049	3.8123336858054935	2.198774677127814
3.7	82.9525846454313	28.055128162871217	-35.40490400839559	-30.857255927655878	-56.94456847479388	13.115397645073852	-13.819194006198414	10.264046616261457	-5.9904820260180704	5.905687911361417	1.096253159144935	-5.004676572479939	4.31676403465851	-21.57815401536849	-15.296925679050446	4.425060775424086	-0.976416135064927	-7.201066406429581	6.370201176268593	4.923367941190738
3.75	81.0076203580081	22.347728470346095	-37.07382811139916	-41.634743776013465	-53.71802129864875	13.89228340873144	-7.666040239721463	5.3927089599686875	-8.327075337561649	6.440593952674067	2.580112988895527	-5.906692375305074	11.89802321233775	-20.507825425458023	-14.915246973349854	4.5590531000637196	-1.2463460243471147	-4.098299126081673	5.595586527369948	-2.155267669608695
3.8	78.33082172833727	19.43251532946698	-32.7312385589387	-33.41939907343669	-57.99158674888447	13.213917557086774	1.9921627712897105	4.835817259428442	-3.60399249791228	7.925459495517504	0.6728747109118416	-7.205077101142065	12.03093410547637	-19.655280918730988	-20.29672812206968	2.7944931847052623	-4.396250665421461	-9.123618053159987	5.46127045302297	0.4158522347347766
3.85	81.51582686277531	18.311881748451324	-32.07450253374928	-32.24070962216049	-53.5950149059465	11.053554713869168	-5.162514231787171	9.341203656863295	6.037068683820539	7.318433425395273	-2.6873138876657974	-6.056355593765819	10.414228083176408	-19.50160370043122	-16.254549198346787	8.229717034430038	-8.095494551410113	-3.6371483440260097	6.631654098347765	-0.4823270400856736
